Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzAwfQ.L8REj6n2cOgWPPrz3kyGsnae575BOHdHnSy0vT2MtMg&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6Mjk5fQ.GoXdt3g5cGrUEghoTN-DcHPNM9xOvTO4rneQtDsJspE&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzAxfQ.sQElCGCUee1MGXLctWuaLEeZZIui9MhN4tpjNnh2rU8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzAyfQ.sKsPPKPnQB1QY5iHm3Mm9bmwcXr_ISnGh3yRdqlUlkE&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzAyfQ.sKsPPKPnQB1QY5iHm3Mm9bmwcXr_ISnGh3yRdqlUlkE&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzAzfQ.gFLbExWw7UY6aqDP7GGs6DqiwD32giCkQOrx4RMKVPY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzA0fQ.NeM-vCLUxHWNRdGgCsxjRKqrcB5B2NHuTBI5x9YIScU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzA0fQ.NeM-vCLUxHWNRdGgCsxjRKqrcB5B2NHuTBI5x9YIScU&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /message/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzA1fQ.91YPf3aX6jNtnKAyvAfJu8v1E4mwulfgJUoCdboJ5mI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /message/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzA2fQ.JCUHAyk--oaZBQGKbZE1ktmkG6Ab1uZMdEDW4l8SSuQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzA3fQ.vnK4kqFCHtuNuZttzcSog9HQOV8TOC_82W9GSRxD28M&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /message/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzA4fQ.Q6uPhALVFZk11ynlqo4f_5HNDuSooTJmT86lyjB6H1c&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /message/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzA5fQ.4Lnhj9qJQPQtRVjLZ0ahRiPrrVtesHsz6ZwRZaP4CVQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzA5fQ.4Lnhj9qJQPQtRVjLZ0ahRiPrrVtesHsz6ZwRZaP4CVQ&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzEwfQ.wJ01RZmnxg31xFp4v2KZzrVMB8LMrPTCG37ngBvQ_4k&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzExfQ.h8IFDRYGMeqRRe-4CtODy2FIMfrv5k0j8WRpEw6Qbls&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzEyfQ.RSaXRxXX2-FKM5f0QIfeNcQghoEVlh_qEJ9TCm7_g9A&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzEzfQ.0XmUHOvq2mT27knc8lusHZFEBffl2XYVPzT36owPAds&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzE0fQ.jF8cDx3HRktY5q_cuRmxKQb-iy0Ah4ugQMRMfEAKJZw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzE1fQ.otQuYM5GHnVASttRdO9t6HEDKWY5k__BzguWwrMqvlo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzE2fQ.9FeKnV5kDt_09CpNsvZZQM0xZYQV03IffvEpZ7M9--4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzE3fQ.5WhZ-11GmSx6wiJTCyY97FeP5b2yZzwcyzX6BQoKsF0&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzE2fQ.9FeKnV5kDt_09CpNsvZZQM0xZYQV03IffvEpZ7M9--4&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzE2fQ.9FeKnV5kDt_09CpNsvZZQM0xZYQV03IffvEpZ7M9--4&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzE4fQ.WG-BpQhE9FY1Mg-zDwGWTV_INyDdIhgdfTjY4PSR5_A&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzE5fQ.tAc-2qCTKi6pc_EvQmkuOFfx7QacuxHqvb7t3MDe4vc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzIwfQ.zPsgBLm0yuF-v2xYuyl4bqFfufTIw5E5XSCuEa3VNbk&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzE5fQ.tAc-2qCTKi6pc_EvQmkuOFfx7QacuxHqvb7t3MDe4vc&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzIxfQ.33j_9yCBxRoE-5DF5p8I679ljgXitQPX3B3KE4qg4bU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzIyfQ.8ihLqQld45szAQwj9AdyYCSGYZSV4DwUavtaxg-8Hfk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:40] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzIzfQ.yCRj1TQ8a0D3p3NVorJI_mgylh7agf0hoh-__skLC-M&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzIyfQ.8ihLqQld45szAQwj9AdyYCSGYZSV4DwUavtaxg-8Hfk&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzI0fQ.J8xa2bOLCNumhRe4s6YDHuF7aD3j7PfalcfCLhVLw2U&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzI1fQ.v3X3hx9iTdT6Ak7qSuOK76byezAqbldrWybJIytXAgU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzI0fQ.J8xa2bOLCNumhRe4s6YDHuF7aD3j7PfalcfCLhVLw2U&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzI2fQ.2tqsHPyg7DZJAfavxpVl8PX0s5s7AN4pkeARA0hhz90&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MzI3fQ.bNCBiEvpHoVnYDtnUjB2_PAqWbcwQLHu0dBRjluJdr8&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzI2fQ.2tqsHPyg7DZJAfavxpVl8PX0s5s7AN4pkeARA0hhz90&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzI4fQ.SuiM4OyxcP86ROAzVogmSy9Zn0gjCeZsC18dbCPhFws&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:41] "POST /message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:44] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzI4fQ.SuiM4OyxcP86ROAzVogmSy9Zn0gjCeZsC18dbCPhFws&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:44] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzI5fQ.FqdtJcq8jZfAsg7omIuJBdOlbJXf0A-m67ukC59a8eU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:44] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:44] "POST /message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:44] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MzI5fQ.FqdtJcq8jZfAsg7omIuJBdOlbJXf0A-m67ukC59a8eU&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:47] "POST /auth/register/v2 HTTP/1.1" 200 -
